127.0.0.1 - - [20/Nov/2024:09:24:46 +0900] "GET / HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:11 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:11 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:11 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9906
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:11 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:11 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:11 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9906
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:11 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:11 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:13 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_result.html?name=&id=&passwd=&passwd2=&jumin1=&jumin2=&postCode=&address1=&address2=&email1=&email2=&emailDomain=&job=&motivation= HTTP/1.1" 404 870
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:22 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9907
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:22 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:22 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:29:55 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10057
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:29:55 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:29:55 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:29:55 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10057
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:29:55 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:29:55 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:29:55 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10057
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:29:55 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:29:55 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:29:55 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10057
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:29:55 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:29:55 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:29:55 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10057
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:29:55 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:29:55 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:29:55 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10057
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:29:55 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:29:55 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:51 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10139
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:51 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:51 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:51 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10139
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:51 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:51 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:51 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10139
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:51 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:51 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:51 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10139
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:51 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:51 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:52 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10139
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:52 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:52 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:52 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10139
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:52 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:52 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:52 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10139
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:52 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:52 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:52 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10139
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:52 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:52 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:52 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10139
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:52 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:32:52 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:02 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10228
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:02 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:02 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:02 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10228
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:02 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:02 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:02 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10228
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:02 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:02 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:16 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10231
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:16 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:16 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:16 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10231
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:16 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:16 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:17 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10231
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:17 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:17 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:17 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10231
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:17 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:17 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:17 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10231
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:17 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:17 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:17 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 10231
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:17 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:34:17 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:36:19 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_result.html?name=asdasd&id=asdasd&passwd=asdasd&passwd2=asdasd&jumin1=asdasd&jumin2=&postCode=asdasd&address1=&address2=&email1=asdasd&email2=&emailDomain=&job=%EA%B0%9C%EB%B0%9C%EC%9E%90&hobby=%EC%97%AC%ED%96%89&motivation=asdasd HTTP/1.1" 404 870
127.0.0.1 - - [20/Nov/2024:13:43:58 +0900] "GET / HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [20/Nov/2024:13:43:59 +0900] "GET /StudyJSP/jsp01/test1.jsp HTTP/1.1" 200 168
0:0:0:0:0:0:0:1 - - [20/Nov/2024:13:44:47 +0900] "GET /StudyJSP/jsp01/request1_form.jsp HTTP/1.1" 200 732
0:0:0:0:0:0:0:1 - - [20/Nov/2024:13:44:50 +0900] "GET /StudyJSP/jsp01/request1_pro.jsp?name=%E3%85%81%E3%84%B4%E3%85%87&age= HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [20/Nov/2024:13:44:55 +0900] "GET /StudyJSP/jsp01/request1_pro.jsp?name=%E3%85%81%E3%84%B4%E3%85%87&age=&hobby=%EC%97%AC%ED%96%89&hobby=%EB%8F%85%EC%84%9C HTTP/1.1" 200 366
0:0:0:0:0:0:0:1 - - [20/Nov/2024:13:45:02 +0900] "GET /StudyJSP/jsp01/request1_pro.jsp?name=%E3%85%81%E3%84%B4%E3%85%87&age=&hobby=%EC%97%AC%ED%96%89&hobby=%EB%8F%85%EC%84%9C HTTP/1.1" 200 366
127.0.0.1 - - [20/Nov/2024:14:08:27 +0900] "GET / HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:08:28 +0900] "GET /StudyJSP/jsp01/test1.jsp HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:29:07 +0900] "GET /StudyJSP/jsp01/test1.jsp HTTP/1.1" 200 320
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:29:07 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:29:08 +0900] "GET /StudyJSP/jsp01/test1.jsp HTTP/1.1" 200 320
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:29:08 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:29:08 +0900] "GET /StudyJSP/jsp01/test1.jsp HTTP/1.1" 200 320
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:29:08 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:29:08 +0900] "GET /StudyJSP/jsp01/test1.jsp HTTP/1.1" 200 320
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:29:08 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:32:22 +0900] "GET /StudyJSP/jsp01/test1.jsp HTTP/1.1" 200 402
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:32:22 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:33:11 +0900] "GET /StudyJSP/jsp01/test1.jsp HTTP/1.1" 500 2531
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:33:11 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:42:26 +0900] "GET /StudyJSP/jsp01/test1.jsp HTTP/1.1" 500 2520
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:42:38 +0900] "GET /StudyJSP/jsp01/test1.jsp HTTP/1.1" 500 2520
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:43:14 +0900] "GET /StudyJSP/jsp01/test1.jsp HTTP/1.1" 200 454
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:46:07 +0900] "GET /StudyJSP/jsp01/test1.jsp HTTP/1.1" 200 454
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:48:12 +0900] "GET /StudyJSP/jsp01/test1.jsp HTTP/1.1" 200 530
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:48:12 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:48:12 +0900] "GET /StudyJSP/jsp01/test1.jsp HTTP/1.1" 200 530
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:48:12 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:50:10 +0900] "GET /StudyJSP/jsp01/test1.jsp HTTP/1.1" 200 610
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:50:10 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:50:15 +0900] "GET /StudyJSP/jsp01/test1.jsp HTTP/1.1" 200 534
0:0:0:0:0:0:0:1 - - [20/Nov/2024:14:50:15 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:09:15 +0900] "GET /StudyJSP/jsp01/test1.jsp HTTP/1.1" 200 714
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:09:15 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:12:53 +0900] "GET /StudyJSP/jsp01/test1.jsp HTTP/1.1" 200 711
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:12:53 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:10 +0900] "GET /StudyJSP/jsp02_request/request1_form.jsp HTTP/1.1" 200 704
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:21 +0900] "GET /StudyJSP/jsp02_request/request1_pro.jsp?name=%E3%85%81%E3%84%B4%E3%85%87%E3%85%81%E3%84%B4%E3%85%87&age=20&gender=male&hobby=%EC%97%AC%ED%96%89&hobby=%EB%8F%85%EC%84%9C HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:56 +0900] "GET /StudyJSP/jsp02_request/request1_form.jsp HTTP/1.1" 200 718
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:56 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:33:16 +0900] "POST /StudyJSP/jsp02_request/request1_pro.jsp HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:36:20 +0900] "GET /StudyJSP/jsp02_request/request1_form.jsp HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:36:20 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:36:20 +0900] "GET /StudyJSP/jsp02_request/request1_form.jsp HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:36:20 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:36:20 +0900] "GET /StudyJSP/jsp02_request/request1_form.jsp HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:36:20 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:36:20 +0900] "GET /StudyJSP/jsp02_request/request1_form.jsp HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:36:20 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:36:29 +0900] "GET /StudyJSP/jsp02_request/request1_pro.jsp?name=&age=&hobby=%EC%97%AC%ED%96%89&hobby=%EB%8F%85%EC%84%9C HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:48:51 +0900] "GET /StudyJSP/jsp02_request/request1_pro.jsp?name=%ED%99%8D%EA%B8%B8%EB%8F%99&age=20&gender=male HTTP/1.1" 200 239
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:49:15 +0900] "GET /StudyJSP/jsp02_request/request1_pro.jsp HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:49:22 +0900] "GET /StudyJSP/jsp02_request/request1_form.jsp HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:49:29 +0900] "GET /StudyJSP/jsp02_request/request1_pro.jsp?name=%ED%99%8D%EA%B8%B8%EB%8F%99&age=20&gender=male HTTP/1.1" 200 239
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:51:08 +0900] "GET /StudyJSP/jsp02_request/request1_pro.jsp?name=%ED%99%8D%EA%B8%B8%EB%8F%99&age=20&gender=male&hobby=%EC%97%AC%ED%96%89&hobby=%EB%8F%85%EC%84%9C HTTP/1.1" 200 257
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:51:16 +0900] "GET /StudyJSP/jsp02_request/request1_pro.jsp?name=%ED%99%8D%EA%B8%B8%EB%8F%99&age=20&gender=male&hobby=%EB%8F%85%EC%84%9C&hobby=%EA%B2%8C%EC%9E%84 HTTP/1.1" 200 257
0:0:0:0:0:0:0:1 - - [20/Nov/2024:16:08:49 +0900] "GET /StudyJSP/jsp02_request/request1_pro.jsp?name=%ED%99%8D%EA%B8%B8%EB%8F%99&age=20&gender=male&hobby=%EB%8F%85%EC%84%9C&hobby=%EA%B2%8C%EC%9E%84 HTTP/1.1" 200 279
0:0:0:0:0:0:0:1 - - [20/Nov/2024:16:14:14 +0900] "GET /StudyJSP/jsp02_request/request1_pro.jsp?name=%ED%99%8D%EA%B8%B8%EB%8F%99&age=20&gender=male&hobby=%EB%8F%85%EC%84%9C&hobby=%EA%B2%8C%EC%9E%84 HTTP/1.1" 200 269
0:0:0:0:0:0:0:1 - - [20/Nov/2024:16:15:41 +0900] "GET /StudyJSP/jsp02_request/request1_pro.jsp?name=%ED%99%8D%EA%B8%B8%EB%8F%99&age=20&gender=male&hobby=%EB%8F%85%EC%84%9C&hobby=%EA%B2%8C%EC%9E%84 HTTP/1.1" 200 277
0:0:0:0:0:0:0:1 - - [20/Nov/2024:16:16:25 +0900] "GET /StudyJSP/jsp02_request/request1_pro.jsp?name=%ED%99%8D%EA%B8%B8%EB%8F%99&age=20&gender=male&hobby=%EB%8F%85%EC%84%9C&hobby=%EA%B2%8C%EC%9E%84 HTTP/1.1" 200 292
0:0:0:0:0:0:0:1 - - [20/Nov/2024:16:16:50 +0900] "GET /StudyJSP/jsp02_request/request1_pro.jsp?name=%ED%99%8D%EA%B8%B8%EB%8F%99&age=20&gender=male HTTP/1.1" 500 2441
0:0:0:0:0:0:0:1 - - [20/Nov/2024:16:18:14 +0900] "GET /StudyJSP/jsp02_request/request1_pro.jsp?name=%ED%99%8D%EA%B8%B8%EB%8F%99&age=20&gender=male HTTP/1.1" 200 272
0:0:0:0:0:0:0:1 - - [20/Nov/2024:16:19:38 +0900] "GET /StudyJSP/jsp02_request/request1_pro.jsp?name=%ED%99%8D%EA%B8%B8%EB%8F%99&age=20&gender=male HTTP/1.1" 200 272
0:0:0:0:0:0:0:1 - - [20/Nov/2024:16:19:43 +0900] "GET /StudyJSP/jsp02_request/request1_pro.jsp?name=%ED%99%8D%EA%B8%B8%EB%8F%99&age=20&gender=male&hobby=%EB%8F%85%EC%84%9C HTTP/1.1" 200 274
127.0.0.1 - - [20/Nov/2024:17:15:49 +0900] "GET / HTTP/1.1" 404 808
127.0.0.1 - - [20/Nov/2024:17:16:07 +0900] "GET / HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [20/Nov/2024:17:16:08 +0900] "GET /StudyJSP/jsp02_request/request2_form.jsp HTTP/1.1" 200 10209
0:0:0:0:0:0:0:1 - - [20/Nov/2024:17:16:08 +0900] "GET /StudyJSP/jsp02_request/profile_img/pengsu.jpg HTTP/1.1" 404 865
127.0.0.1 - - [20/Nov/2024:17:16:20 +0900] "GET / HTTP/1.1" 404 808
127.0.0.1 - - [20/Nov/2024:17:19:06 +0900] "GET / HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [20/Nov/2024:17:19:12 +0900] "GET /StudyJSP/jsp02_request/request2_pro.jsp?name=%E3%85%81%E3%84%B4%E3%85%87%E3%85%81%E3%84%B4%E3%85%87%E3%85%81%E3%84%B4%E3%85%87&id=12312&passwd=123123123&passwd2=12312323&jumin1=123&jumin2=123&postCode=123&address1=123&address2=123&email1=123&email2=123&emailDomain=&job=%EA%B0%9C%EB%B0%9C%EC%9E%90&gender=M&hobby=%EC%97%AC%ED%96%89&motivation=asdasdasd HTTP/1.1" 200 779
0:0:0:0:0:0:0:1 - - [20/Nov/2024:17:23:48 +0900] "GET /StudyJSP/jsp02_request/request2_pro.jsp?name=%E3%85%81%E3%84%B4%E3%85%87%E3%85%81%E3%84%B4%E3%85%87%E3%85%81%E3%84%B4%E3%85%87&id=12312&passwd=123123123&passwd2=12312323&jumin1=123&jumin2=123&postCode=123&address1=123&address2=123&email1=123&email2=123&emailDomain=&job=%EA%B0%9C%EB%B0%9C%EC%9E%90&gender=M&hobby=%EC%97%AC%ED%96%89&motivation=asdasdasd HTTP/1.1" 200 872
0:0:0:0:0:0:0:1 - - [20/Nov/2024:17:23:58 +0900] "GET /StudyJSP/jsp02_request/request2_pro.jsp?name=%E3%85%81%E3%84%B4%E3%85%87%E3%85%81%E3%84%B4%E3%85%87%E3%85%81%E3%84%B4%E3%85%87&id=12312&passwd=123123123&passwd2=12312323&jumin1=123&jumin2=123&postCode=123&address1=123&address2=123&email1=123&email2=123&emailDomain=&job=%EA%B0%9C%EB%B0%9C%EC%9E%90&gender=M&hobby=%EC%97%AC%ED%96%89&hobby=%EB%8F%85%EC%84%9C&hobby=%EA%B2%8C%EC%9E%84&motivation=asdasdasd HTTP/1.1" 200 892
